,Content ID,Reaction Type,Datetime,content Type,Category,Sentiment,Score
266,cb807d6e-079e-417e-adfc-759df6eddfa2,intrigued,15-08-2020 12:27,GIF,veganism,positive,45
267,227a8c57-e5a0-46a8-999d-fcdea42c0905,disgust,31-03-2021 15:51,photo,education,negative,0
268,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,peeking,15-02-2021 03:32,video,public speaking,neutral,35
269,19179d57-4950-4a98-87fa-98f824551a6f,scared,29-03-2021 19:03,photo,education,negative,15
270,3926740f-e4f7-4229-9aad-e435149d0d2f,scared,29-07-2020 10:40,photo,science,negative,15
271,590873fc-e921-4396-a173-a43451675afc,hate,08-05-2021 13:47,GIF,studying,negative,5
272,b4c71928-99f0-4f1e-bdff-3d99c16113ac,heart,06-11-2020 02:36,video,travel,positive,60
273,c7b02507-18a2-4169-91f1-4fc727c8bc03,super love,25-07-2020 16:31,GIF,dogs,positive,75
274,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,worried,04-12-2020 00:56,video,cooking,negative,12
275,2677e7fa-4c0e-44c5-9d4c-66615a42e86f,super love,22-09-2020 02:08,photo,dogs,positive,75
276,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,hate,05-07-2020 05:50,photo,education,negative,5
277,990ad477-b9eb-4ea6-9ec8-3f941f53b758,want,20-10-2020 12:11,audio,animals,positive,70
278,2240bbde-db67-4d73-b885-f0117b4b2080,heart,11-01-2021 06:02,video,food,positive,60
279,8338222c-c31f-40f3-883c-44125f36bae8,want,28-02-2021 07:51,video,education,positive,70
280,59bb59ce-776b-4d28-85ee-c0d71c690b6a,intrigued,06-12-2020 13:45,audio,animals,positive,45
281,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,peeking,05-05-2021 09:54,audio,fitness,neutral,35
282,b814490f-ff17-4f98-8fb0-cade9c2d8e61,interested,27-08-2020 18:36,GIF,culture,positive,30
283,72878c11-38cc-4442-bc81-7eeef47c531c,heart,15-10-2020 01:29,GIF,animals,positive,60
284,b50871e0-183e-4a1d-884b-f20fb271041b,peeking,15-01-2021 11:33,photo,cooking,neutral,35
285,5163acf9-9bde-4f09-81e2-d8711e774360,intrigued,01-03-2021 20:26,audio,healthy eating,positive,45
286,802a8533-3051-4e2c-ad30-7751ece5d514,peeking,28-11-2020 02:11,audio,food,neutral,35
287,8f12f846-7528-4516-aa7c-f937d868c904,heart,26-06-2020 19:05,GIF,culture,positive,60
288,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,cherish,30-12-2020 13:37,photo,studying,positive,70
289,636e6499-b670-4cd4-a829-2c4c9e07db2a,super love,14-02-2021 21:15,photo,soccer,positive,75
290,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,cherish,27-03-2021 20:07,audio,travel,positive,70
291,ac120787-f331-497f-8733-7cd63dfd36b6,dislike,23-08-2020 07:38,GIF,culture,negative,10
292,9ec9b340-df2d-472f-9a7f-80b4790788e6,heart,09-11-2020 08:23,photo,travel,positive,60
293,5c38166c-8305-4227-ad54-bad36df2a57a,hate,12-05-2021 20:45,video,Fitness,negative,5
294,da8f7258-6757-4a7e-892e-a16b925ef83b,hate,15-04-2021 13:23,photo,cooking,negative,5
295,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,peeking,16-08-2020 22:58,audio,tennis,neutral,35
296,ecbba40a-93f2-470a-b565-938f61f527a7,disgust,11-09-2020 16:22,audio,public speaking,negative,0
297,05805658-8744-4cc4-825d-cbfed0ecea7c,intrigued,13-04-2021 01:43,photo,technology,positive,45
298,962e5969-cd65-4670-a2ae-b0266908426b,cherish,13-12-2020 15:59,GIF,studying,positive,70
299,6fc7f722-0a93-4420-8376-09d6536ecef8,dislike,03-12-2020 08:08,GIF,fitness,negative,10
300,1601a6f1-4b94-44ed-b9a1-6f64a1a82e9a,disgust,13-10-2020 16:31,GIF,fitness,negative,0
301,e611ee64-7ada-428d-aa37-94c8c0782a91,want,04-12-2020 10:04,GIF,cooking,positive,70
302,e96d9fcb-b5be-4382-b809-6315dbe6f89a,peeking,25-01-2021 11:00,photo,tennis,neutral,35
303,a7a7c909-15cb-4719-835b-cc9f835feb50,hate,04-05-2021 19:40,GIF,animals,negative,5
304,77099957-1551-435e-b386-704d8b91a46e,disgust,23-07-2020 19:31,audio,cooking,negative,0
306,760e026f-8373-4aa4-acb5-03eb102fc733,love,06-01-2021 06:08,audio,food,positive,65
307,5c7fa152-9628-471d-b715-84e15c4b5d38,worried,21-10-2020 03:48,audio,tennis,negative,12
308,25948d39-4549-4ead-be71-6a571bd56fe1,worried,23-02-2021 22:36,audio,science,negative,12
309,d03efe68-5986-48c4-8767-93b8f5881004,super love,26-01-2021 01:00,GIF,animals,positive,75
310,678dd299-afc6-4e35-890d-38a016cfdeff,peeking,18-12-2020 14:07,video,public speaking,neutral,35
311,4bdd31e0-2f59-4262-bcbe-546678a3d203,indifferent,23-05-2021 23:27,photo,healthy eating,neutral,20
312,11b96207-c1c5-4083-948d-2942684aae0d,worried,31-10-2020 03:17,photo,studying,negative,12
313,51a26a10-6973-4882-aa88-98b53978ce01,indifferent,20-02-2021 20:02,audio,veganism,neutral,20
314,693b5f91-52b1-4464-916c-91adccbec996,super love,28-10-2020 13:14,photo,culture,positive,75
315,4898f7e1-1431-4e9c-a444-dbea02d58f85,peeking,30-08-2020 00:08,GIF,food,neutral,35
316,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,08-12-2020 13:12,video,studying,negative,0
317,42afb980-6f27-40d3-962e-bff8eada090f,scared,04-11-2020 21:06,GIF,culture,negative,15
318,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,scared,24-08-2020 13:48,GIF,education,negative,15
319,7dfe344f-172b-4d1d-a9a5-d63e7a097642,disgust,05-01-2021 13:15,GIF,culture,negative,0
320,581634a6-14c7-4c0a-8c7f-34238e58cf6a,adore,28-02-2021 09:21,GIF,veganism,positive,72
321,1e773c55-ec7e-47f2-916d-98d0b778a048,dislike,22-09-2020 04:09,photo,food,negative,10
322,c63235b6-aad7-42ff-96ba-978e47a6c5fc,disgust,08-11-2020 02:43,GIF,tennis,negative,0
323,194f1ad7-43bf-4cdd-a01b-e6947df47403,love,26-10-2020 11:48,GIF,tennis,positive,65
324,85e013ce-3474-4c9a-a4ea-7b726a29baae,heart,04-11-2020 14:58,GIF,animals,positive,60
325,212b7926-c743-45d9-85f2-63e0e8f85208,love,31-05-2021 01:24,photo,dogs,positive,65
326,cb14a57b-9a8e-4694-9516-5a7d2ec41438,peeking,07-03-2021 06:31,GIF,soccer,neutral,35
327,f5d6cb3a-923b-45fb-857a-7250b679625e,intrigued,17-06-2021 23:27,video,travel,positive,45
328,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,27-07-2020 23:54,GIF,science,positive,45
329,26ea4466-0d88-482a-afab-e502beb4a316,disgust,19-04-2021 01:45,video,Fitness,negative,0
330,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,like,05-10-2020 13:55,audio,tennis,positive,50
331,b81f446e-be9b-4fff-8faf-7732c6306c75,super love,28-09-2020 08:49,audio,cooking,positive,75
332,d72ea14e-16fb-4e2d-acf1-59a29dfa21df,dislike,25-02-2021 04:02,audio,public speaking,negative,10
333,a059c110-6fab-4a4f-9482-eaf2c269911e,heart,24-12-2020 22:31,GIF,food,positive,60
334,b90bb1f2-9dbf-4802-a0e2-103dac50d272,heart,15-06-2021 12:15,video,fitness,positive,60
335,e501d99e-9e52-4c26-b33a-edba700be4e7,dislike,03-05-2021 23:10,GIF,cooking,negative,10
336,31f3802a-fe3d-441c-8732-102bd39f6db5,intrigued,12-02-2021 04:23,audio,science,positive,45
337,4b582733-141e-488f-8d02-3c4b149815a5,adore,31-08-2020 00:39,photo,fitness,positive,72
338,4e659bd8-44b6-41a3-893c-c528474a29c9,indifferent,11-01-2021 08:47,video,education,neutral,20
339,8866b759-c55c-4fd3-9753-8a69265c481e,super love,02-08-2020 20:28,video,science,positive,75
340,915505a1-6d75-4894-8200-0f088c19431b,disgust,18-10-2020 12:49,video,cooking,negative,0
341,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,peeking,28-03-2021 08:08,GIF,cooking,neutral,35
342,3ce1063a-2277-4285-97b0-9bd53a941cd7,super love,11-02-2021 04:02,GIF,travel,positive,75
343,42d062ec-2107-4fbe-9a77-2e00c67a7d63,heart,12-08-2020 23:43,GIF,culture,positive,60
344,1089b539-bbb6-4ef7-ba3e-a15af2bc5f42,scared,07-01-2021 02:48,photo,food,negative,15
345,2d10f5b0-c590-429f-8b68-52c239617d26,interested,27-10-2020 03:58,GIF,technology,positive,30
346,e75a100d-18a9-47a5-9554-1843ed350dc9,scared,19-02-2021 00:55,audio,cooking,negative,15
347,cb0bd265-610e-4d5f-bc00-1732f58562dc,super love,08-06-2021 10:45,GIF,science,positive,75
348,b2344491-76af-4b2c-b569-e9af85298b30,like,18-10-2020 04:17,video,culture,positive,50
349,178f85a7-c2d1-4127-94d2-30adf96ae7fd,super love,05-11-2020 13:54,photo,science,positive,75
350,89cf06bc-e921-4cfd-bd16-d071757d90a2,intrigued,16-08-2020 12:12,video,animals,positive,45
351,a39e8a86-63e3-4dcc-8561-4a0b7006df53,scared,14-10-2020 14:55,video,technology,negative,15
352,16fb5dcb-4349-4831-acf2-8c116ad7dae5,peeking,01-04-2021 12:04,audio,technology,neutral,35
353,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,like,25-09-2020 06:17,GIF,dogs,positive,50
355,e4827a5c-c604-4aad-b7ed-b396b3601b74,intrigued,03-03-2021 18:40,photo,education,positive,45
357,abecd821-ad3d-43b0-a550-aadd9d267072,interested,30-10-2020 03:52,video,tennis,positive,30
358,0289b7bc-bc95-4f1d-83fe-9ca662194158,like,12-02-2021 05:48,audio,tennis,positive,50
359,3a7b85dd-717e-4460-8144-498fdbc9380c,disgust,08-02-2021 03:28,video,education,negative,0
360,03e51c25-cba9-471b-b627-f15550b83fca,interested,02-04-2021 07:49,GIF,veganism,positive,30
361,daeddfcc-c030-4674-8317-56a23ab81799,worried,30-06-2020 05:53,audio,animals,negative,12
362,71246f1e-0b64-4922-a6ae-c86c446837be,worried,22-10-2020 23:10,video,healthy eating,negative,12
363,41bc0418-db4b-48b4-ada6-18eda999cd25,indifferent,16-06-2021 13:46,video,travel,neutral,20
364,31d142d9-4557-4613-bce5-cfe63cd0a3cf,cherish,10-08-2020 13:42,photo,soccer,positive,70
366,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,adore,26-07-2020 19:34,audio,healthy eating,positive,72
367,ad5ddd13-b8ea-4174-ad71-da1663c7f959,interested,12-12-2020 15:31,video,Technology,positive,30
368,447954af-c2c0-4546-881c-3ba1cb104209,want,21-08-2020 15:22,audio,tennis,positive,70
369,a8d3e5b8-7838-477c-82ce-4c90029e56ce,indifferent,31-05-2021 20:37,photo,public speaking,neutral,20
370,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,indifferent,14-02-2021 06:00,video,dogs,neutral,20
371,3b436c19-72fe-429a-80dd-88d24ef549d1,disgust,15-02-2021 20:35,video,soccer,negative,0
373,0c042b6c-725e-4591-a666-cf32c5ec7cc8,hate,08-09-2020 14:01,audio,public speaking,negative,5
374,dfdf6d34-e60b-4d21-9973-4bf07769be78,worried,28-10-2020 07:37,photo,public speaking,negative,12
375,cebae43b-4f77-4689-86e0-66fb107d5eef,interested,21-11-2020 19:53,GIF,culture,positive,30
376,7e2e14e2-79eb-41d0-8d5f-eba20460f049,scared,16-10-2020 22:41,photo,dogs,negative,15
377,34cb120b-853b-4788-8978-a3544449136b,hate,08-01-2021 12:46,photo,food,negative,5
378,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,want,07-09-2020 06:55,GIF,soccer,positive,70
379,e4306fd4-391c-4016-8b5f-98594bb647a0,hate,26-01-2021 16:14,audio,healthy eating,negative,5
380,697af362-e84b-4429-b4ea-4123c6ab44ba,worried,15-09-2020 22:47,video,science,negative,12
381,8f640e2f-27bc-46cc-a43a-f750e357fc35,love,09-11-2020 00:34,video,soccer,positive,65
382,f2143553-d9cd-4d8d-8276-98557a0054af,like,03-09-2020 13:36,photo,cooking,positive,50
383,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,indifferent,01-02-2021 04:49,audio,technology,neutral,20
384,ad8bc9be-50a3-491a-b240-49b8f573238e,want,14-04-2021 18:36,GIF,soccer,positive,70
385,54acd843-1e09-4b30-a80a-b9e0295ff269,love,12-01-2021 11:57,GIF,tennis,positive,65
386,972b6e82-421f-43f6-905c-2168933de18f,dislike,02-11-2020 22:53,video,animals,negative,10
387,f6c9e663-620c-4d18-9494-7eea83fbf4b7,heart,08-03-2021 00:05,audio,animals,positive,60
388,78c7c5a7-5de4-469e-8460-49e8e491bde6,want,14-09-2020 05:11,GIF,public speaking,positive,70
389,d75016e9-9817-47e7-a2f9-dbfae392d3d6,dislike,28-07-2020 09:50,GIF,culture,negative,10
390,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,want,30-06-2020 01:25,video,culture,positive,70
391,46bd9a52-6547-457f-87fa-0e434e5bc61c,adore,26-01-2021 19:53,photo,fitness,positive,72
392,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,cherish,30-06-2020 07:10,photo,culture,positive,70
393,501b2f88-999b-4ad9-b2f5-4b9c36a31259,adore,19-05-2021 16:20,photo,cooking,positive,72
394,df15da28-c038-4d0c-a63a-eac77f650ee3,want,11-03-2021 23:55,audio,tennis,positive,70
395,0da2523f-acc4-4687-9844-45eaa5e90c65,want,17-10-2020 22:39,video,technology,positive,70
396,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,12-04-2021 17:12,photo,healthy eating,positive,72
397,b6ecb09e-a706-4589-bb75-70cb1cc590eb,hate,25-11-2020 01:57,photo,culture,negative,5
398,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,09-06-2021 09:41,GIF,studying,negative,0
399,02ba5af1-784a-44cc-ae3a-14833c4a2237,peeking,20-05-2021 17:51,video,healthy eating,neutral,35
400,c84f903e-32ae-4ce1-b66b-d876439fccf5,hate,30-09-2020 18:09,audio,healthy eating,negative,5
401,86f4e4df-636a-48f5-bb66-03ea4fd00214,super love,07-10-2020 16:03,photo,veganism,positive,75
402,f04de5da-e42f-4d89-a79a-3dff16f7d422,scared,07-10-2020 01:24,video,studying,negative,15
403,b27bfcfe-64df-499e-b60f-f93d2200c589,scared,11-01-2021 16:13,video,Soccer,negative,15
404,91f7585b-c756-475b-9f21-877d7c48b579,disgust,26-12-2020 06:13,photo,soccer,negative,0
405,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,disgust,15-06-2021 17:31,photo,culture,negative,0
406,800f467b-53a3-4d20-9342-51fe4fa36ebb,scared,21-05-2021 09:25,GIF,food,negative,15
407,b07a2298-7c03-49b3-a0a6-c65333847598,intrigued,14-11-2020 15:11,GIF,culture,positive,45
408,38a50d44-5a3d-41c1-bf46-58638def9442,super love,05-05-2021 15:38,video,fitness,positive,75
409,0d165485-5aa6-4b45-a18a-9449293727a2,interested,17-08-2020 10:08,GIF,technology,positive,30
410,45d2d284-1830-45a3-8c9d-95f8bdec3202,intrigued,31-12-2020 05:53,audio,studying,positive,45
412,2dcf2359-f366-46a4-8ac0-14229d056bb3,disgust,21-11-2020 03:14,audio,studying,negative,0
413,f7c26d94-b7c6-45a0-b882-354d8d89c2af,hate,05-10-2020 18:00,photo,science,negative,5
414,b8368fca-8fe3-4768-beed-5056cff63c23,cherish,28-05-2021 15:20,audio,technology,positive,70
415,29d7781c-9302-4269-91f3-c23afb33467a,hate,12-01-2021 12:14,video,public speaking,negative,5
416,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,20-02-2021 00:07,photo,education,negative,15
417,084a6656-0c55-43a7-a34b-7e5c5279a56d,intrigued,14-07-2020 21:01,video,healthy eating,positive,45
418,4df372b3-ed9d-41ef-b33d-b576ec383dfc,worried,05-06-2021 10:04,audio,dogs,negative,12
419,93081b1a-4446-438a-a0d7-fbcedc3c992d,want,23-03-2021 01:55,GIF,soccer,positive,70
420,f361cc99-64f0-4a7c-ad49-945ff01abaa6,cherish,18-05-2021 09:52,photo,dogs,positive,70
421,fc346df4-d165-4ed0-8d43-a6896daf908e,scared,31-08-2020 05:22,video,public speaking,negative,15
422,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,like,04-06-2021 16:57,photo,animals,positive,50
423,64b9d086-2fd4-46d0-a19d-848572029de1,disgust,01-01-2021 11:23,audio,healthy eating,negative,0
424,def0559c-73c2-48f9-b85d-0c807659207f,dislike,29-05-2021 04:16,audio,animals,negative,10
425,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,interested,18-07-2020 10:43,GIF,technology,positive,30
426,77b49477-2f3c-455a-b8f1-09ec2e553174,adore,07-11-2020 01:54,video,cooking,positive,72
427,1413f582-4261-4037-93bd-7356b0e9e017,like,11-08-2020 12:01,photo,veganism,positive,50
428,d4813cf8-87d5-421e-81f7-c5d43c25c62a,dislike,24-07-2020 18:23,GIF,technology,negative,10
429,b4871080-6bb7-4056-82a9-d8015d7b76e8,scared,08-10-2020 08:38,GIF,education,negative,15
430,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,indifferent,05-02-2021 13:05,video,healthy eating,neutral,20
431,9522ddea-8e07-4a2a-a001-25e4a534b8f6,indifferent,09-11-2020 03:05,GIF,technology,neutral,20
432,8477eb49-08fd-44c3-a238-a13ee8cc5be8,interested,26-07-2020 10:36,audio,food,positive,30
433,b85e1b0d-1018-4a65-a709-4ac5323e06d9,like,19-05-2021 04:30,video,fitness,positive,50
434,d826807d-be79-402e-a55a-baf08df8212d,super love,15-11-2020 22:53,GIF,science,positive,75
435,fbd8f70d-d62d-42e8-9508-9f5815ab578c,worried,04-02-2021 13:45,video,education,negative,12
436,6dbd153c-5b69-4ffb-a869-6285fb0c764d,intrigued,01-08-2020 23:38,audio,technology,positive,45
437,9108109e-c521-4528-9d90-4c804cbb866d,super love,22-09-2020 17:07,audio,veganism,positive,75
439,fea9077f-2fe7-43bd-aaef-dc2619988d94,adore,21-05-2021 12:47,photo,culture,positive,72
440,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,peeking,25-02-2021 12:05,photo,Animals,neutral,35
441,88cbf75c-79f0-42cb-8733-af670f39d6e0,disgust,10-04-2021 09:41,audio,animals,negative,0
442,58e8f463-aee3-46bb-81bb-a49ed8de8b04,worried,06-04-2021 19:56,GIF,technology,negative,12
443,218838d8-52f4-4608-a1ba-d8988cc3d029,worried,05-04-2021 16:42,video,food,negative,12
444,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,disgust,14-12-2020 12:53,video,science,negative,0
445,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,heart,06-03-2021 10:03,audio,travel,positive,60
446,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,hate,12-10-2020 01:42,GIF,technology,negative,5
447,ac63258d-9d7d-4167-934e-48b3f3c43fa9,like,14-11-2020 10:25,audio,tennis,positive,50
448,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,scared,07-06-2021 12:44,video,public speaking,negative,15
449,d200b97e-f661-4502-80d1-1e458816d558,hate,13-02-2021 13:45,audio,science,negative,5
450,7f9423ac-89b4-4a9a-9747-76e8dd533e81,love,08-05-2021 11:21,video,education,positive,65
451,6b09861c-712e-46e6-a2a5-72e4b3878767,scared,20-11-2020 19:09,photo,studying,negative,15
452,4c009116-c94a-4633-83fb-956565358565,want,18-07-2020 03:52,photo,soccer,positive,70
453,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,love,27-08-2020 15:23,photo,tennis,positive,65
454,763560f8-e3c4-4dec-a40c-411c22d05c7b,dislike,29-09-2020 02:49,photo,food,negative,10
455,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,like,17-08-2020 14:29,photo,animals,positive,50
456,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,want,16-08-2020 17:45,audio,dogs,positive,70
457,9531f7f8-d0cc-4e42-9cbb-94d93692653f,like,06-07-2020 00:08,photo,soccer,positive,50
458,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,heart,22-07-2020 01:15,GIF,healthy eating,positive,60
459,09bb0893-a05b-49bc-95ec-1e158577bf13,scared,16-05-2021 13:24,photo,healthy eating,negative,15
460,c323d478-30a2-4140-a2ba-935a37b2ec10,love,20-05-2021 22:09,GIF,cooking,positive,65
461,e409d5be-a02d-4688-9869-eb940fe1e133,hate,11-02-2021 08:54,audio,public speaking,negative,5
462,bd656a40-09c1-4219-8210-e667136e3734,intrigued,03-08-2020 17:58,GIF,culture,positive,45
463,28fbf4cf-c354-418c-8672-b7f2fee75b00,want,18-09-2020 16:29,photo,culture,positive,70
464,afe1fed5-5639-45c7-89f8-ce9d1078c910,hate,27-03-2021 08:58,audio,cooking,negative,5
465,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,13-07-2020 21:02,photo,technology,negative,10
466,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,super love,19-01-2021 03:07,audio,public speaking,positive,75
467,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,want,30-04-2021 06:11,photo,healthy eating,positive,70
468,57528f91-7b0d-4120-acaf-82ee87f6df7d,like,04-04-2021 01:34,video,education,positive,50
469,a82b8250-08aa-47a5-97c4-19f30f236179,indifferent,03-02-2021 18:41,audio,culture,neutral,20
470,bde82663-7be3-453d-afc2-539202df27c3,disgust,06-10-2020 10:20,video,tennis,negative,0
471,4e7535a7-4547-4da5-952e-607442ebed79,interested,07-11-2020 17:59,GIF,dogs,positive,30
472,5444a751-c58b-456a-9fc9-1e4f292f2920,dislike,22-12-2020 01:07,GIF,cooking,negative,10
473,4c598198-bd8b-4b86-8440-b8ecba62abe7,indifferent,20-03-2021 14:45,photo,technology,neutral,20
474,1157961e-120e-4b2d-8fb2-705433ed9918,intrigued,14-08-2020 09:02,video,veganism,positive,45
475,e0c5ae74-b379-4d34-a7ae-824daea8d682,intrigued,20-09-2020 19:55,audio,Soccer,positive,45
476,1f0ed2b8-8531-416f-b694-a40a63f378a0,scared,20-12-2020 16:12,photo,animals,negative,15
477,65304022-f925-48f0-9dfc-436578f22c77,adore,08-05-2021 18:54,audio,soccer,positive,72
478,754eb96d-65d0-416b-aec4-4ba35836157d,peeking,23-10-2020 18:02,GIF,tennis,neutral,35
479,c0ea9b69-639e-42fe-8aa5-67f46036a17c,disgust,27-08-2020 15:08,photo,animals,negative,0
480,476e3ce0-3291-4c77-b3a3-deabee114efc,cherish,23-05-2021 04:59,audio,healthy eating,positive,70
481,83d08b29-6cdc-436c-89a6-20c3d60f7e73,love,27-11-2020 02:50,GIF,soccer,positive,65
482,ae909545-786e-4089-9ef3-61c3c9fd3efd,super love,16-04-2021 11:15,video,education,positive,75
483,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,hate,29-05-2021 04:12,GIF,tennis,negative,5
485,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,worried,27-10-2020 22:11,audio,technology,negative,12
486,b9bfb48f-a6b6-4c15-869a-1acceea04fca,intrigued,03-04-2021 05:44,video,soccer,positive,45
487,3ac5929e-9d68-4ec5-ba6f-a018d3d4da41,dislike,29-06-2020 07:21,video,tennis,negative,10
488,674507f9-c555-4876-89c7-c06b6db561c0,hate,24-09-2020 06:28,audio,animals,negative,5
489,e6193423-0d30-4439-884a-ea22fea68522,disgust,13-09-2020 08:14,video,dogs,negative,0
490,dd7069e3-d0ad-4599-b159-032267fd5008,disgust,19-08-2020 03:04,photo,public speaking,negative,0
491,732e236f-f063-42b6-b5c1-24938385a126,cherish,11-05-2021 19:35,audio,education,positive,70
492,aeff2a7a-2cc8-407a-8557-fa4e96b2425a,indifferent,02-04-2021 19:50,photo,tennis,neutral,20
493,6fd589e8-53ab-4345-896a-f428a92fcbe6,cherish,22-09-2020 01:23,video,education,positive,70
494,1c77e474-0cc6-40ac-b48b-cbc511bffc77,scared,05-08-2020 16:00,video,healthy eating,negative,15
495,bcd3702f-c27e-48ce-889b-63f765f498ef,indifferent,15-12-2020 21:35,GIF,education,neutral,20
496,10baeb43-5bb2-49df-9644-f91a3c77725a,love,28-05-2021 07:57,photo,food,positive,65
497,f24f469f-53f1-4901-b6c5-18827ae0a103,love,09-06-2021 03:55,photo,culture,positive,65
498,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,cherish,07-09-2020 15:21,photo,technology,positive,70
499,06a70268-f59a-44b4-8ccc-6c8e6625a491,dislike,08-08-2020 00:29,video,tennis,negative,10
500,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,like,19-12-2020 19:32,audio,animals,positive,50
501,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,hate,24-05-2021 06:17,photo,food,negative,5
502,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,worried,26-01-2021 07:25,GIF,healthy eating,negative,12
503,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,super love,30-10-2020 16:05,video,public speaking,positive,75
504,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,heart,13-06-2021 16:05,photo,public speaking,positive,60
505,2e84726a-e69f-44e8-ac0f-c4a31516e342,interested,18-12-2020 02:24,video,dogs,positive,30
506,dd5bd710-bb81-464e-a798-0291b385e883,scared,21-07-2020 16:09,photo,healthy eating,negative,15
